gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,lineage
FLG-AS1,0.0018928853885891545,0.8660696317888367,1.0,10.529633,False,Cholangiocyte
RUSC1-AS1,-0.005523554604246416,0.6226183546152578,1.0,12.989115,False,Cholangiocyte
LINC01133,,1.0,1.0,0.0,False,Cholangiocyte
LINC00970,,1.0,1.0,0.0,False,Cholangiocyte
DNM3OS,,1.0,1.0,0.0,False,Cholangiocyte
GAS5-AS1,0.014175817086436532,0.2065517694302047,0.5352978288836837,11.29725,False,Cholangiocyte
RASAL2-AS1,-0.0037579730491973202,0.7377532957742873,1.0,10.738876,False,Cholangiocyte
C1orf220,,1.0,1.0,0.0,False,Cholangiocyte
GS1-279B7.1,,1.0,1.0,0.0,False,Cholangiocyte
LINC01036,,1.0,1.0,0.0,False,Cholangiocyte
LINC01031,-0.018979700379711643,0.09079658509688877,0.34217228357473806,10.526223,False,Cholangiocyte
MIR181A1HG,0.15721428735676665,4.061924359019769e-45,3.8949341353711784e-43,1.8625555,False,Cholangiocyte
LINC00862,,1.0,1.0,0.0,False,Cholangiocyte
IPO9-AS1,0.0025402199778718493,0.8209451199049111,1.0,12.985528,False,Cholangiocyte
PCAT6,-0.03696586813031791,0.0009851960118696904,0.00969091326565225,13.008385,False,Cholangiocyte
LEMD1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SRGAP2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SERTAD4-AS1,0.0003231837525957091,0.9770280001894486,1.0,10.944539,False,Cholangiocyte
PROX1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
RNU6ATAC35P,,1.0,1.0,0.0,False,Cholangiocyte
ITPKB-AS1,0.02154375600097287,0.0548915111989278,0.24544753453199322,12.662873,False,Cholangiocyte
TMEM78,,1.0,1.0,0.0,False,Cholangiocyte
LINC00582,0.02951492946760903,0.008530908269417927,0.058429951083394216,12.371236,False,Cholangiocyte
LINC00184,,1.0,1.0,0.0,False,Cholangiocyte
LINC01132,0.0014309036150374924,0.8985517261842758,1.0,10.435234,False,Cholangiocyte
LGALS8-AS1,0.0014824079891785885,0.8949209788649506,1.0,11.020843,False,Cholangiocyte
LINC01115,,1.0,1.0,0.0,False,Cholangiocyte
TRAPPC12-AS1,-0.005251494307107504,0.6398545061406182,1.0,1.9393396,False,Cholangiocyte
LINC00487,-0.018089178310611864,0.10699541385558772,0.3513919340423661,11.920322,False,Cholangiocyte
LINC00298,,1.0,1.0,0.0,False,Cholangiocyte
LINC00299,0.020643242416846844,0.06584564771904501,0.2718889664188318,12.001803,False,Cholangiocyte
RN7SL832P,-0.0033463795956453924,0.7655830066382161,1.0,2.8802652,False,Cholangiocyte
LINC00570,,1.0,1.0,0.0,False,Cholangiocyte
LINC00276,,1.0,1.0,0.0,False,Cholangiocyte
LINC00954,-0.015183140274734962,0.17609736906899964,0.48734958900973463,3.4360385,False,Cholangiocyte
DNAJC27-AS1,-0.019911669451166493,0.07601833563908372,0.30513406351874073,3.8629904,False,Cholangiocyte
AGBL5-AS1,-0.023930025480958014,0.032971597203430555,0.16640051688047117,12.1201515,False,Cholangiocyte
LINC00486,,1.0,1.0,0.0,False,Cholangiocyte
RMDN2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
CYP1B1-AS1,-0.016376655647757754,0.14450198541084447,0.42416739254951963,12.831997,False,Cholangiocyte
SLC8A1-AS1,-0.174354289568423,3.0851103870231e-55,3.8035003771441935e-53,17.275667,False,Cholangiocyte
SIX3-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC01118,-0.007565080781313459,0.5002825890464272,1.0,10.521562,False,Cholangiocyte
LINC01119,0.013677159983785405,0.22297016797796423,0.5639486174666207,11.0915575,False,Cholangiocyte
LINC01122,-0.121547939230705,1.6014299826842423e-27,9.213560500376674e-26,16.217884,False,Cholangiocyte
LINC00309,0.022169983849604374,0.04820579102367118,0.22395900606032051,4.1374545,False,Cholangiocyte
MEIS1-AS2,-0.017123842164048407,0.12705559220245766,0.3860879439109893,10.434359,False,Cholangiocyte
PCBP1-AS1,-0.049988481410862894,8.324145411680522e-06,0.0001330321757459313,2.3127246,False,Cholangiocyte
DGUOK-AS1,-0.008224415320540189,0.4636843922077012,0.971252386202179,11.09988,False,Cholangiocyte
DCTN1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LBX2-AS1,0.028312304130291215,0.011633101009418029,0.0749206430681176,3.8287916,False,Cholangiocyte
LINC00342,-0.04698145365258473,2.8107850905154233e-05,0.00041113687001945935,15.493463,False,Cholangiocyte
LINC01104,0.011926570974117322,0.2879295804139223,0.6732450449069923,10.457548,False,Cholangiocyte
LINC01102,-0.0005486427646962614,0.9610124413679064,1.0,10.028441,False,Cholangiocyte
LINC01114,,1.0,1.0,0.0,False,Cholangiocyte
RGPD4-AS1,-0.014063389961437522,0.21017457627840808,0.543055866252294,9.965324,False,Cholangiocyte
SH3RF3-AS1,-0.05200567019670934,3.539259716767042e-06,6.23343088891828e-05,13.414907,False,Cholangiocyte
LINC01123,,1.0,1.0,0.0,False,Cholangiocyte
LINC01106,0.02537138200589196,0.023764836025430617,0.12980413601232038,10.263995,False,Cholangiocyte
FAM138B,,1.0,1.0,0.0,False,Cholangiocyte
DPP10-AS1,,1.0,1.0,0.0,False,Cholangiocyte
STEAP3-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.462741,False,Cholangiocyte
NIFK-AS1,-0.06113058632293686,4.988279057039982e-08,1.1958013406181956e-06,3.0766594,False,Cholangiocyte
LINC01087,,1.0,1.0,0.0,False,Cholangiocyte
C2orf27A,-0.004190814649897769,0.7088537847219746,1.0,11.1694565,False,Cholangiocyte
CCNT2-AS1,-0.031288855994193954,0.005295841805750151,0.03939923688243431,12.549261,False,Cholangiocyte
ZEB2-AS1,-0.017727272431739605,0.11420004648767172,0.3559111712563789,4.473795,False,Cholangiocyte
TEX41,0.015806623536044683,0.159003591158177,0.45214473366218677,10.485317,False,Cholangiocyte
CCDC148-AS1,,1.0,1.0,0.0,False,Cholangiocyte
CERS6-AS1,-0.013761353616692229,0.22013443578677214,0.5604012332860895,11.89109,False,Cholangiocyte
LINC01124,,1.0,1.0,0.0,False,Cholangiocyte
HOXD-AS2,,1.0,1.0,0.0,False,Cholangiocyte
LINC01116,0.0011956408164969946,0.9151622073635757,1.0,2.0011125,False,Cholangiocyte
LINC01117,,1.0,1.0,0.0,False,Cholangiocyte
TTN-AS1,0.0011109384176920584,0.9211519972857973,1.0,2.505278,False,Cholangiocyte
LINC01090,,1.0,1.0,0.0,False,Cholangiocyte
OSGEPL1-AS1,0.020977129669643168,0.06159062392066229,0.2618360021848845,11.836126,False,Cholangiocyte
CFLAR-AS1,0.030521087342768687,0.006528005752133202,0.046947241367424605,14.550684,False,Cholangiocyte
IDH1-AS1,0.030782514131688983,0.006082165808555341,0.04448228044731575,13.320143,False,Cholangiocyte
LINC00607,0.006605680034115328,0.556155788483715,1.0,11.278872,False,Cholangiocyte
DIRC3,-0.004975668128919903,0.6575298663897094,1.0,10.49613,False,Cholangiocyte
LINC00608,,1.0,1.0,0.0,False,Cholangiocyte
CCDC140,,1.0,1.0,0.0,False,Cholangiocyte
BOK-AS1,0.01616898107683381,0.14966316368808172,0.4334205042376326,11.115109,False,Cholangiocyte
EGOT,-0.02029157571095747,0.07058623183146148,0.29007580033595837,12.336475,False,Cholangiocyte
BHLHE40-AS1,-0.005686735814028473,0.6123777060489881,1.0,12.40213,False,Cholangiocyte
GRM7-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.621447,False,Cholangiocyte
LMCD1-AS1,-0.0015155359307329086,0.8925868167142083,1.0,10.401142,False,Cholangiocyte
PRRT3-AS1,-0.02224009829886134,0.047501722521146594,0.22279340508559517,11.605503,False,Cholangiocyte
LINC00852,0.0022421463798695364,0.8416592188178654,1.0,12.4545765,False,Cholangiocyte
GHRLOS,0.008821531784333852,0.43186840779882535,0.918011884567732,13.114084,False,Cholangiocyte
HDAC11-AS1,,1.0,1.0,0.0,False,Cholangiocyte
TPRXL,,1.0,1.0,0.0,False,Cholangiocyte
FGD5-AS1,-0.0004686333648824272,0.966694470954416,1.0,0.58509064,False,Cholangiocyte
SH3BP5-AS1,-0.027386009465080987,0.014666803847881344,0.09094621225803479,13.664643,False,Cholangiocyte
EAF1-AS1,-0.028515988542688837,0.011045952627309697,0.07221709937400203,13.501705,False,Cholangiocyte
LINC00691,,1.0,1.0,0.0,False,Cholangiocyte
LINC00692,-0.01645788776476028,0.14252070155474006,0.4197794042380228,9.745948,False,Cholangiocyte
RBMS3-AS3,,1.0,1.0,0.0,False,Cholangiocyte
RBMS3-AS2,,1.0,1.0,0.0,False,Cholangiocyte
OSBPL10-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ACVR2B-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.824259,False,Cholangiocyte
ENTPD3-AS1,0.020076502627205266,0.07362097576943254,0.2982859253005647,1.1448338,False,Cholangiocyte
VIPR1-AS1,-0.00856293300531886,0.445489385784143,0.94229740179342,11.459727,False,Cholangiocyte
SNRK-AS1,-0.018431267345003773,0.10052093848539943,0.3513919340423661,10.091736,False,Cholangiocyte
ZNF197-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LIMD1-AS1,-0.00035895922339226026,0.9744858923705527,1.0,10.66039,False,Cholangiocyte
KIF9-AS1,-0.011676583461470495,0.29815468736757617,0.6825132498626478,12.446297,False,Cholangiocyte
PRKAR2A-AS1,0.01002276697327312,0.3718392165270719,0.822813445802213,11.904788,False,Cholangiocyte
ARIH2OS,-0.012795010841631144,0.2542613585184097,0.6211382827561539,2.8126273,False,Cholangiocyte
BSN-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SEMA3B-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ZMYND10-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ITIH4-AS1,-0.00818732173242463,0.4657029919560505,0.971252386202179,10.420952,False,Cholangiocyte
WNT5A-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.011171,False,Cholangiocyte
FLNB-AS1,-0.016257122100269004,0.14745574254489752,0.4288201107580592,10.232599,False,Cholangiocyte
THOC7-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.351941,False,Cholangiocyte
PSMD6-AS2,0.0063058576561297415,0.5742205846177784,1.0,13.336118,False,Cholangiocyte
PRICKLE2-AS3,,1.0,1.0,0.0,False,Cholangiocyte
ADAMTS9-AS2,,1.0,1.0,0.0,False,Cholangiocyte
FOXP1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00877,0.05877263986731268,1.5964766053133047e-07,3.7236738118523837e-06,1.4420648,False,Cholangiocyte
LINC00870,,1.0,1.0,0.0,False,Cholangiocyte
LINC00960,-0.022663975523557298,0.04342695295059567,0.21054753031665205,12.177805,False,Cholangiocyte
LINC00971,0.016527196992185564,0.14084676420738415,0.4162697175033305,10.988233,False,Cholangiocyte
ST3GAL6-AS1,0.022100074032589602,0.04891651093671197,0.22454760073607674,11.96549,False,Cholangiocyte
ZBTB11-AS1,-0.0023961082860517215,0.83094526659473,1.0,1.4429269,False,Cholangiocyte
LINC00882,0.13444030909624277,2.381678617844089e-33,1.5810681901534222e-31,15.888861,False,Cholangiocyte
LINC00636,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.465805,False,Cholangiocyte
PLCXD2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SIDT1-AS1,-0.05298061701099827,2.314798622198578e-06,4.16181502282786e-05,13.498753,False,Cholangiocyte
ZBTB20-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ZBTB20-AS2,-0.020695862928209713,0.0651594056130693,0.2716182546303034,14.296692,False,Cholangiocyte
ZBTB20-AS3,,1.0,1.0,0.0,False,Cholangiocyte
ZBTB20-AS4,-0.0066977794446558695,0.5506628260433276,1.0,10.493353,False,Cholangiocyte
ARHGAP31-AS1,-0.000521960025297698,0.9629071644022659,1.0,10.848046,False,Cholangiocyte
MYLK-AS1,0.0026649250778781894,0.8123149879251605,1.0,3.5272217,False,Cholangiocyte
RUVBL1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
NPHP3-AS1,0.014420850778702476,0.19881341670664557,0.5246971823175386,10.107989,False,Cholangiocyte
BFSP2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
IL20RB-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ATP1B3-AS1,0.01608211391786998,0.15186325662859582,0.4383210383628033,11.683056,False,Cholangiocyte
PLS1-AS1,-0.0076878559329585355,0.49335356837669797,1.0,10.886947,False,Cholangiocyte
SLC9A9-AS2,,1.0,1.0,0.0,False,Cholangiocyte
TM4SF1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
WWTR1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SIAH2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
CLRN1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
MBNL1-AS1,0.017264172296719442,0.12396981621752239,0.37938280636780786,2.2140336,False,Cholangiocyte
TIPARP-AS1,0.005259056970390254,0.6393726870945625,1.0,1.1128678,False,Cholangiocyte
LINC00886,0.011635189843298695,0.29987090723266113,0.6841013043440737,12.5395155,False,Cholangiocyte
LINC00880,,1.0,1.0,0.0,False,Cholangiocyte
LINC00881,,1.0,1.0,0.0,False,Cholangiocyte
IL12A-AS1,-0.018088496698311356,0.10700863641655503,0.3513919340423661,10.692268,False,Cholangiocyte
TERC,0.004353854748106946,0.698073222033526,1.0,10.721127,False,Cholangiocyte
SEC62-AS1,-0.015179842924949975,0.1761912766755935,0.48734958900973463,10.420951,False,Cholangiocyte
NAALADL2-AS2,,1.0,1.0,0.0,False,Cholangiocyte
LINC00501,-0.004034900183922187,0.7192180480429836,1.0,10.321001,False,Cholangiocyte
LINC00578,-0.02241427594201731,0.045790008814127606,0.21832473815796752,10.38294,False,Cholangiocyte
PEX5L-AS1,,1.0,1.0,0.0,False,Cholangiocyte
MCCC1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
KLHL6-AS1,0.04257790517259505,0.00014744224718406113,0.001817752275997782,12.512884,False,Cholangiocyte
YEATS2-AS1,0.005991496256651279,0.5934545303719275,1.0,11.220679,False,Cholangiocyte
ABCC5-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ADIPOQ-AS1,-0.007364672180362826,0.5117029257755537,1.0,10.799401,False,Cholangiocyte
LPP-AS2,0.03746589446940437,0.0008398425436104152,0.008427722269020794,3.2998114,False,Cholangiocyte
LPP-AS1,,1.0,1.0,0.0,False,Cholangiocyte
TPRG1-AS1,0.010065847842622324,0.369787088285767,0.8203759824951592,13.64518,False,Cholangiocyte
OSTN-AS1,-0.018254985298133387,0.10381719882538389,0.3513919340423661,10.133628,False,Cholangiocyte
OPA1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00887,0.02537138200589196,0.023764836025430617,0.12980413601232038,11.440705,False,Cholangiocyte
TMEM44-AS1,-0.0033565139676793795,0.7648939620200962,1.0,2.0383635,False,Cholangiocyte
XXYLT1-AS2,-0.0019054464239454316,0.865189356873306,1.0,13.712435,False,Cholangiocyte
TNK2-AS1,-0.007066783917287772,0.5289262102127783,1.0,2.1356468,False,Cholangiocyte
LINC00885,-0.010270349706697449,0.3601420613784365,0.8051880802321003,13.003389,False,Cholangiocyte
TM4SF19-AS1,-0.006409266159073809,0.5679587479501561,1.0,12.354494,False,Cholangiocyte
UBXN7-AS1,-0.027725662059808476,0.013481752334055437,0.0855496490021312,13.030043,False,Cholangiocyte
LINC01063,0.039933261425464536,0.00037169763004933707,0.004112500701699717,13.230633,False,Cholangiocyte
NCBP2-AS1,0.003972496462713549,0.7233809107357699,1.0,11.794543,False,Cholangiocyte
DLG1-AS1,-0.013696135697124216,0.2223287750922674,0.5639486174666207,10.941898,False,Cholangiocyte
LMLN-AS1,,1.0,1.0,0.0,False,Cholangiocyte
NOP14-AS1,-0.0030831398510478207,0.7835443875020459,1.0,2.3582401,False,Cholangiocyte
STX18-AS1,0.006698442766510926,0.5506233614468544,1.0,12.388336,False,Cholangiocyte
AFAP1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC01085,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.605275,False,Cholangiocyte
LINC00504,0.01885301079017967,0.09297292888193995,0.3484689819329924,12.412319,False,Cholangiocyte
TAPT1-AS1,-0.006626817215386065,0.5548927720731597,1.0,4.411462,False,Cholangiocyte
UGDH-AS1,-0.0193696946296472,0.08435316880144371,0.3249856458734193,12.599989,False,Cholangiocyte
LINC00682,0.006003383040641505,0.592721909049995,1.0,10.46432,False,Cholangiocyte
IGFBP7-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC01094,-0.006762857933557872,0.546797599183422,1.0,12.715072,False,Cholangiocyte
LINC01088,,1.0,1.0,0.0,False,Cholangiocyte
LINC00989,,1.0,1.0,0.0,False,Cholangiocyte
THAP9-AS1,0.06805990506505567,1.2706928403327068e-09,3.537444907119761e-08,1.1001079,False,Cholangiocyte
WDFY3-AS1,,1.0,1.0,0.0,False,Cholangiocyte
FAM13A-AS1,0.008810578368172235,0.4324404111226281,0.918011884567732,1.4535613,False,Cholangiocyte
TET2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SEC24B-AS1,-0.0033842896367081475,0.7630064255798612,1.0,13.121166,False,Cholangiocyte
SNHG8,-0.042381844779282335,0.00015819063539445813,0.0019227960330340473,0.99891376,False,Cholangiocyte
IL21-AS1,-0.017182602846338532,0.12575628393303326,0.383490010721582,10.491557,False,Cholangiocyte
LINC01091,,1.0,1.0,0.0,False,Cholangiocyte
LINC00500,-0.014211949840186734,0.20539712374921498,0.5339087885408811,11.294699,False,Cholangiocyte
SMARCA5-AS1,0.0043635258797946755,0.6974356299146729,1.0,11.012619,False,Cholangiocyte
HHIP-AS1,-0.22407826077658885,6.185974372953134e-91,2.6692479419292773e-88,17.599808,False,Cholangiocyte
LINC01095,0.04569014915609962,4.640348360769662e-05,0.0006356540691022569,13.392675,False,Cholangiocyte
FAM218A,0.03243905695298749,0.003839883824480006,0.03012563400478405,11.770326,False,Cholangiocyte
HAND2-AS1,-0.016252225376744825,0.14757772062009686,0.4288201107580592,10.453419,False,Cholangiocyte
LINC01099,,1.0,1.0,0.0,False,Cholangiocyte
WWC2-AS2,,1.0,1.0,0.0,False,Cholangiocyte
LINC01093,-0.00023014600563633832,0.983640037664143,1.0,10.944264,False,Cholangiocyte
LINC01018,-0.04573423617015122,4.5625576460841035e-05,0.000635078588479126,12.838109,False,Cholangiocyte
MIR4458HG,0.024474606565343282,0.029185521964742226,0.15357991131446672,2.5776033,False,Cholangiocyte
SNHG18,-0.02960665807984262,0.008327859303132472,0.057495540628826586,12.116154,False,Cholangiocyte
GDNF-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LIFR-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00604,,1.0,1.0,0.0,False,Cholangiocyte
NNT-AS1,-0.014951787735858375,0.18277715064181135,0.494472354244148,2.5410972,False,Cholangiocyte
PART1,0.0010180399165407982,0.9277265135603258,1.0,11.039719,False,Cholangiocyte
C5orf64,-0.092460841509136,1.5090172903573553e-16,6.201342483706656e-15,15.827289,False,Cholangiocyte
MAST4-AS1,,1.0,1.0,0.0,False,Cholangiocyte
ZBED3-AS1,0.05477510688163119,1.0393745953578814e-06,1.9932895017641145e-05,13.74287,False,Cholangiocyte
CKMT2-AS1,-0.02906619804944949,0.009589373831052303,0.06465335637654795,14.675952,False,Cholangiocyte
VCAN-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00461,,1.0,1.0,0.0,False,Cholangiocyte
MEF2C-AS1,-0.03070146086770468,0.0062173700153493,0.04508899431299534,3.3112888,False,Cholangiocyte
LUCAT1,0.017761116426350632,0.113510519330713,0.3559111712563789,3.387895,False,Cholangiocyte
RGMB-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00491,,1.0,1.0,0.0,False,Cholangiocyte
LINC01023,-0.04769526465996087,2.1188416012710667e-05,0.00031526901756843626,15.076649,False,Cholangiocyte
STARD4-AS1,-0.11144189661409654,2.273360830735647e-23,1.0325844194341386e-21,16.83138,False,Cholangiocyte
EPB41L4A-AS1,-0.031289528877694775,0.0052948609726996285,0.03939923688243431,0.8620331,False,Cholangiocyte
LINC00992,-0.01398683191124302,0.21266772879694487,0.5459875269447168,12.031645,False,Cholangiocyte
SMAD5-AS1,0.002804539166486668,0.8026801097984284,1.0,11.078965,False,Cholangiocyte
ARHGAP26-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.581511,False,Cholangiocyte
GRPEL2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
SAP30L-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.45754,False,Cholangiocyte
PRR7-AS1,-0.019599115975993085,0.08073888773581317,0.3181628315799395,14.754757,False,Cholangiocyte
C5orf60,,1.0,1.0,0.0,False,Cholangiocyte
LINC00847,0.04167484990265201,0.00020338827048087623,0.0023719469922296784,1.8920496,False,Cholangiocyte
CTC-338M12.4,-0.00899065723493284,0.42309221759742116,0.9082800591705832,13.591916,False,Cholangiocyte
TRIM52-AS1,-0.03480389775279685,0.0019227872298484743,0.017285056034992013,1.5152423,False,Cholangiocyte
LINC01011,0.0193841862554417,0.08412106060249476,0.3249856458734193,2.6249604,False,Cholangiocyte
LY86-AS1,0.013490473309108767,0.22935097590896264,0.5737098324911152,10.42745,False,Cholangiocyte
HULC,-0.005056532681183563,0.6523275016517653,1.0,10.774871,False,Cholangiocyte
TFAP2A-AS1,,1.0,1.0,0.0,False,Cholangiocyte
GFOD1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
JARID2-AS1,0.012580224359168297,0.26232172150732747,0.6323565521252056,12.346548,False,Cholangiocyte
CASC15,-0.011020367904375779,0.3261365892628588,0.7367954883085004,13.675367,False,Cholangiocyte
HCG11,0.022787119758735576,0.04230001773257028,0.20741429149550086,1.2630115,False,Cholangiocyte
LINC00240,-0.01601718264758431,0.15352379449402678,0.44089105520226224,10.8963995,False,Cholangiocyte
ZSCAN16-AS1,0.020224214213918124,0.07152548868838468,0.29254263856908047,0.9804349,False,Cholangiocyte
HCG14,0.02114480995507804,0.059541116046426264,0.2579231694359475,10.894122,False,Cholangiocyte
HCG15,0.024247586423280447,0.030715782637585065,0.1579679416842488,11.355881,False,Cholangiocyte
HCG9,,1.0,1.0,0.0,False,Cholangiocyte
HCG17,-0.01869079369178518,0.09582048400595716,0.3513919340423661,10.102148,False,Cholangiocyte
HCG18,-0.011621647120375668,0.3004338289066094,0.6841013043440737,2.6065857,False,Cholangiocyte
MDC1-AS1,-0.016580305852864713,0.13957435244165994,0.415516103536721,10.354577,False,Cholangiocyte
HCG20,0.0034861984112325565,0.7560932025563526,1.0,11.878015,False,Cholangiocyte
HCG21,,1.0,1.0,0.0,False,Cholangiocyte
HCG22,,1.0,1.0,0.0,False,Cholangiocyte
HCG27,0.004563925503747392,0.6842724576946906,1.0,13.200972,False,Cholangiocyte
LINC01149,,1.0,1.0,0.0,False,Cholangiocyte
DDX39B-AS1,-0.005707244028075829,0.6110959692216924,1.0,11.116926,False,Cholangiocyte
C6orf47-AS1,0.0013590397673816292,0.9036212268631183,1.0,11.647734,False,Cholangiocyte
SAPCD1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
HLA-DQB1-AS1,0.021291947208662735,0.05778960529743908,0.2544511702637241,11.062007,False,Cholangiocyte
HCG24,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.45047,False,Cholangiocyte
HCG25,-0.025800163227678138,0.021497425323028188,0.12468279905805979,12.83411,False,Cholangiocyte
GGNBP1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00336,,1.0,1.0,0.0,False,Cholangiocyte
BTBD9-AS1,0.017939146630823945,0.10993722154280283,0.3513919340423661,10.349036,False,Cholangiocyte
LINC00951,,1.0,1.0,0.0,False,Cholangiocyte
TRAM2-AS1,-0.038030379616921045,0.0006997761588627292,0.00736471737925043,3.736987,False,Cholangiocyte
LINC00472,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.875982,False,Cholangiocyte
KCNQ5-AS1,,1.0,1.0,0.0,False,Cholangiocyte
HMGN3-AS1,0.00706791902690701,0.5288600250538694,1.0,12.418424,False,Cholangiocyte
LINC00222,,1.0,1.0,0.0,False,Cholangiocyte
TRAF3IP2-AS1,-0.0028219387928673815,0.801481414467309,1.0,2.7490664,False,Cholangiocyte
LINC01013,-0.0019106512013738926,0.8648246560181789,1.0,10.534194,False,Cholangiocyte
LINC01010,0.05734293304598146,3.164730994498149e-07,7.0029816621843655e-06,13.265738,False,Cholangiocyte
STXBP5-AS1,0.004789947076538243,0.6695407404179157,1.0,13.018665,False,Cholangiocyte
EZR-AS1,,1.0,1.0,0.0,False,Cholangiocyte
AIRN,-0.03382869268249609,0.002570296489013701,0.02218165870018824,12.500912,False,Cholangiocyte
CAHM,0.0023455757770829053,0.8344583800587372,1.0,1.5079188,False,Cholangiocyte
KIF25-AS1,-0.0142200851142112,0.20513780390250685,0.5339087885408811,11.17274,False,Cholangiocyte
LINC00242,0.0209125628607076,0.06239522184677774,0.26395625712631954,11.181426,False,Cholangiocyte
LINC00574,0.00572144638737088,0.610209037485099,1.0,10.604432,False,Cholangiocyte
PSMG3-AS1,-0.03625119916158613,0.0012336626928380059,0.01169946048262856,2.3119159,False,Cholangiocyte
KIAA0087,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.730311,False,Cholangiocyte
HOTAIRM1,0.06615854819671413,3.6113613844716377e-09,9.739390233746947e-08,3.1209602,False,Cholangiocyte
HOXA-AS2,0.004553323520027464,0.6849664903899306,1.0,12.295891,False,Cholangiocyte
HOXA-AS3,0.017939146630823945,0.10993722154280283,0.3513919340423661,9.585669,False,Cholangiocyte
HOXA10-AS,-0.06154641204733576,4.044857658441103e-08,9.973463312099062e-07,14.9622555,False,Cholangiocyte
HOXA11-AS,,1.0,1.0,0.0,False,Cholangiocyte
HOTTIP,,1.0,1.0,0.0,False,Cholangiocyte
JAZF1-AS1,-0.008236789480380022,0.463012087025241,0.971252386202179,10.664433,False,Cholangiocyte
ELMO1-AS1,,1.0,1.0,0.0,False,Cholangiocyte
POU6F2-AS1,,1.0,1.0,0.0,False,Cholangiocyte
LINC00265,-0.0006143756352944508,0.9563457566562796,1.0,10.491719,False,Cholangiocyte
INHBA-AS1,0.0038946977617141994,0.7285822198306218,1.0,12.395223,False,Cholangiocyte
LINC00957,-0.027362059165789227,0.014753730841396142,0.09094621225803479,14.810453,False,Cholangiocyte
SNHG15,0.03316795426038903,0.003116365930970877,0.025859844215652565,0.77756786,False,Cholangiocyte
LINC00525,,1.0,1.0,0.0,False,Cholangiocyte
LINC00174,0.03351503099695546,0.0028175734362487687,0.02407490965824443,13.444437,False,Cholangiocyte
TP53TG1,0.06835704343428226,1.0765489385003013e-09,3.0968724464192e-08,0.8956661,False,Cholangiocyte
PCOLCE-AS1,0.014513888525661845,0.19593140837851547,0.5218790291069717,10.851823,False,Cholangiocyte
NFE4,0.017939146630823945,0.10993722154280283,0.3513919340423661,10.253124,False,Cholangiocyte
LINC01004,-0.005500981305676347,0.6240407974309875,1.0,12.944572,False,Cholangiocyte
KMT2E-AS1,0.017705253918713023,0.1146504120617304,0.3559111712563789,1.0406578,False,Cholangiocyte
SLC26A4-AS1,-0.00487179720176494,0.6642367155036139,1.0,11.854769,False,Cholangiocyte
ST7-AS1,0.05384456105994948,1.5792299870039837e-06,2.8997350612434848e-05,12.956135,False,Cholangiocyte
