gene,is_lncRNA,hvg_standard,hvg_forced,mean_raw,var_raw,index_of_dispersion,n_detected
CRK,False,True,True,0.106746,0.122908,1.151414,14517.0
RP11-818O24.3,False,False,False,0.001383,0.001381,0.998623,211.0
MYO1C,False,False,False,0.024148,0.031641,1.31028,3261.0
INPP5K,False,False,False,0.066879,0.068542,1.024865,9760.0
PITPNA-AS1,True,False,True,0.060717,0.063783,1.050484,8789.0
PITPNA,False,True,True,0.074076,0.082184,1.109455,10377.0
SLC43A2,False,True,True,0.117528,0.198447,1.688506,13368.0
SCARF1,False,False,False,0.015174,0.01893,1.247469,2067.0
RILP,False,False,False,0.040771,0.045965,1.127403,5735.0
PRPF8,False,False,False,0.164808,0.182863,1.10955,22111.0
TLCD2,False,False,False,0.000144,0.000144,0.999862,22.0
MIR22HG,True,True,True,0.045346,0.056859,1.253881,6099.0
WDR81,False,False,False,0.031208,0.034337,1.100285,4485.0
RP11-961A15.1,False,False,False,0.000118,0.000118,0.999889,18.0
SERPINF2,False,False,False,0.020123,0.03119,1.549919,2450.0
SERPINF1,False,True,True,0.076436,0.372027,4.867168,5393.0
SMYD4,False,False,False,0.053061,0.059751,1.126069,7458.0
RPA1,False,False,False,0.070189,0.07326,1.043751,10144.0
RTN4RL1,False,False,False,0.000505,0.000531,1.05145,75.0
AC099684.1,False,True,True,3.3e-05,3.3e-05,0.999974,5.0
DPH1,False,False,False,0.002733,0.002752,1.006866,415.0
OVCA2,False,False,False,7.9e-05,7.9e-05,0.999928,12.0
RP11-667K14.4,False,False,False,0.000341,0.000341,0.999666,52.0
RP11-667K14.3,False,False,False,0.001344,0.001499,1.115737,195.0
HIC1,False,False,False,0.028048,0.035128,1.252399,3854.0
SMG6,False,False,False,0.057499,0.061915,1.076799,8227.0
RP11-667K14.5,False,False,False,0.000177,0.000177,0.99983,27.0
AC090617.1,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
SRR,False,False,False,0.008298,0.008426,1.015405,1251.0
TSR1,False,False,False,0.040843,0.04299,1.052568,5956.0
SGSM2,False,False,False,0.030067,0.030972,1.03011,4458.0
RP1-59D14.5,False,False,False,0.000341,0.000341,0.999666,52.0
MNT,False,False,False,0.041066,0.045712,1.113131,5839.0
RP1-59D14.1,False,False,False,7.2e-05,7.2e-05,0.999934,11.0
METTL16,False,False,False,0.058967,0.062832,1.065539,8466.0
PAFAH1B1,False,False,False,0.219318,0.243768,1.111482,28676.0
RP11-74E22.5,False,False,False,8.5e-05,8.5e-05,0.999921,13.0
RP11-74E22.6,False,False,False,9.8e-05,9.8e-05,0.999908,15.0
CLUH,False,False,False,0.020661,0.021348,1.03328,3071.0
RP11-74E22.3,False,False,False,0.001239,0.001237,0.998768,189.0
RAP1GAP2,False,False,False,0.03183,0.035602,1.118507,4522.0
CTD-3060P21.1,False,False,False,0.000243,0.000242,0.999764,37.0
CTD-2309O5.3,False,True,True,6.6e-05,6.6e-05,0.999941,10.0
SPATA22,False,False,False,0.000288,0.000301,1.045173,43.0
ASPA,False,True,True,0.00038,0.000406,1.068592,56.0
TRPV3,False,False,False,0.002176,0.002434,1.118313,318.0
SHPK,False,False,False,0.000813,0.000825,1.015323,123.0
SHPK.1,False,False,False,0.005513,0.005535,1.004006,837.0
CTNS,False,False,False,0.014716,0.01505,1.022708,2204.0
RP11-235E17.6,False,False,False,8.5e-05,8.5e-05,0.999921,13.0
TAX1BP3,False,False,False,0.061091,0.069132,1.13162,8529.0
P2RX5-TAX1BP3,False,False,False,0.005735,0.005925,1.033128,859.0
EMC6,False,False,False,0.197746,0.200988,1.016394,27205.0
P2RX5,False,True,True,0.077695,0.116782,1.503097,9627.0
ITGAE,False,False,False,0.175027,0.198432,1.133721,23183.0
CTD-3195I5.3,False,False,False,0.000682,0.000681,0.999325,104.0
GSG2,False,False,False,0.001219,0.002017,1.654706,158.0
CTD-3195I5.4,False,True,True,3.3e-05,3.3e-05,0.999974,5.0
CTD-3195I5.5,False,False,False,0.002897,0.002968,1.024259,436.0
CTD-3195I5.1,False,False,False,0.010665,0.011089,1.039742,1589.0
C17orf85,False,False,False,0.081726,0.088078,1.077729,11542.0
CAMKK1,False,True,True,0.009544,0.009951,1.042661,1420.0
P2RX1,False,True,True,0.017167,0.02171,1.264628,2354.0
ATP2A3,False,True,True,0.075492,0.081841,1.084105,10689.0
ZZEF1,False,False,False,0.081739,0.089269,1.092126,11478.0
CYB5D2,False,True,True,0.046362,0.085981,1.85454,6322.0
ANKFY1,False,False,False,0.057401,0.061998,1.080096,8208.0
RP11-810M2.2,False,False,False,6.6e-05,6.6e-05,0.999941,10.0
UBE2G1,False,False,False,0.112671,0.121136,1.07513,15917.0
SPNS3,False,False,False,0.065155,0.072526,1.113122,9154.0
RP13-580F15.2,False,False,False,0.018262,0.018728,1.025535,2728.0
SPNS2,False,False,False,0.002222,0.002532,1.139378,318.0
MYBBP1A,False,False,False,0.01859,0.018873,1.015268,2789.0
GGT6,False,False,False,0.000315,0.000354,1.124693,46.0
SMTNL2,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
ALOX15,False,False,False,0.001232,0.001388,1.126435,177.0
PELP1,False,False,False,0.039821,0.041067,1.031297,5862.0
AC091153.4,False,False,False,9.2e-05,9.2e-05,0.999915,14.0
RP11-314A20.2,False,False,False,0.000577,0.00059,1.022157,87.0
ARRB2,False,False,False,0.426419,0.698094,1.637109,43596.0
MED11,False,False,False,0.116676,0.128025,1.097264,16150.0
RP11-314A20.5,False,True,True,0.000197,0.000197,0.99981,30.0
CXCL16,False,True,True,0.315622,0.917759,2.907778,23771.0
ZMYND15,False,False,False,0.019245,0.023017,1.196022,2655.0
TM4SF5,False,False,False,0.000374,0.000465,1.245249,51.0
VMO1,False,True,True,0.191729,1.006109,5.247553,11376.0
GLTPD2,False,False,False,0.000826,0.000878,1.062673,122.0
PSMB6,False,False,False,0.395919,0.48967,1.236794,46592.0
RP11-81A22.5,False,False,False,0.003002,0.003124,1.040673,448.0
PLD2,False,False,False,0.014394,0.015118,1.050275,2133.0
MINK1,False,False,False,0.037507,0.038893,1.036949,5521.0
CHRNE,False,False,False,0.022575,0.027375,1.212625,3102.0
C17orf107,False,False,False,0.015371,0.018688,1.215767,2146.0
GP1BA,False,True,True,0.002065,0.006033,2.921764,288.0
SLC25A11,False,False,False,0.164048,0.174985,1.06667,22413.0
RNF167,False,False,False,0.21064,0.225122,1.068751,28129.0
PFN1,False,False,False,4.294673,23.633752,5.503039,128523.0
ENO3,False,False,False,0.006483,0.006729,1.038013,971.0
SPAG7,False,False,False,0.226791,0.254318,1.121377,29529.0
CAMTA2,False,False,False,0.03788,0.038622,1.019576,5620.0
RP5-1050D4.3,False,False,False,0.000944,0.000956,1.012952,143.0
RP5-1050D4.2,False,False,False,0.000105,0.000105,0.999902,16.0
RP5-1050D4.4,False,False,False,0.000118,0.000118,0.999889,18.0
RP5-1050D4.5,False,False,False,0.001403,0.001401,0.998604,214.0
INCA1,False,False,False,0.001095,0.001133,1.03484,164.0
KIF1C,False,False,False,0.021788,0.022808,1.046811,3213.0
AC109333.10,False,False,False,0.001619,0.001656,1.022679,244.0
SLC52A1,False,False,False,0.001088,0.001113,1.023015,164.0
ZFP3,False,False,False,0.006974,0.007214,1.034386,1043.0
ZNF232,False,False,False,0.009655,0.009706,1.005287,1463.0
USP6,False,True,True,0.004955,0.004983,1.005633,752.0
ZNF594,False,False,False,0.011877,0.012798,1.077534,1735.0
RP11-333E1.1,False,False,False,0.006227,0.006411,1.029569,934.0
SCIMP,False,False,False,0.151233,0.267916,1.771542,15953.0
RP11-333E1.2,False,False,False,0.00021,0.00021,0.999797,32.0
RABEP1,False,False,False,0.109099,0.122931,1.126789,14942.0
NUP88,False,False,False,0.051279,0.054365,1.060195,7418.0
RP11-420A6.2,False,False,False,0.001357,0.001394,1.027635,204.0
RPAIN,False,False,False,0.166618,0.173808,1.043154,22956.0
CTC-524C5.2,False,False,False,0.007453,0.007555,1.013662,1125.0
C1QBP,False,False,False,0.361486,0.495017,1.369392,41826.0
DHX33,False,False,False,0.022647,0.024061,1.062454,3318.0
CTC-524C5.5,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
DERL2,False,False,False,0.15006,0.156712,1.044329,20947.0
MIS12,False,False,False,0.04789,0.049726,1.038348,7001.0
NLRP1,False,False,False,0.107657,0.119888,1.113612,14836.0
WSCD1,False,False,False,0.001068,0.001133,1.060288,158.0
AIPL1,False,False,False,0.000374,0.000373,0.999633,57.0
FAM64A,False,False,False,0.00021,0.00021,0.999797,32.0
PITPNM3,False,False,False,0.002779,0.004292,1.544401,338.0
KIAA0753,False,False,False,0.008672,0.00903,1.041221,1291.0
TXNDC17,False,False,False,0.202466,0.247226,1.221072,25741.0
MED31,False,False,False,0.064369,0.067751,1.052543,9276.0
C17orf100,False,False,False,0.004333,0.004393,1.013828,655.0
CTC-281F24.1,False,True,True,0.000184,0.000197,1.071252,27.0
SLC13A5,False,True,True,0.000465,0.000767,1.647433,57.0
XAF1,False,False,False,0.154983,0.242095,1.562081,18353.0
FBXO39,False,False,False,6.6e-05,6.6e-05,0.999941,10.0
AC027763.2,False,False,False,0.026757,0.027273,1.019306,3990.0
RP11-530N7.3,False,False,False,6.6e-05,6.6e-05,0.999941,10.0
RP11-589P10.5,False,False,False,0.010409,0.010511,1.009749,1573.0
ALOX12,False,False,False,8.5e-05,0.000164,1.923004,10.0
RNASEK,False,False,False,0.071887,0.077915,1.08386,10201.0
AC040977.1,False,False,False,0.003749,0.003788,1.010243,568.0
RNASEK-C17orf49,False,False,False,0.001016,0.001028,1.011894,154.0
C17orf49,False,False,False,0.024371,0.025429,1.043414,3600.0
MIR497HG,True,False,True,0.000813,0.000838,1.031452,122.0
BCL6B,False,False,False,0.000937,0.001199,1.278791,127.0
SLC16A13,False,False,False,0.008744,0.009271,1.060228,1313.0
SLC16A11,False,False,False,0.006522,0.006834,1.047756,969.0
CLEC10A,False,True,True,0.18309,0.978041,5.341863,10355.0
ASGR2,False,False,False,0.020831,0.02964,1.422853,2661.0
ASGR1,False,False,False,0.06157,0.095194,1.546127,7233.0
DLG4,False,False,False,0.006398,0.006684,1.044839,954.0
ACADVL,False,False,False,0.266631,0.336575,1.262325,32634.0
DVL2,False,False,False,0.026324,0.026523,1.007547,3950.0
PHF23,False,False,False,0.05335,0.056246,1.054287,7725.0
GABARAP,False,False,False,0.086452,0.107767,1.246561,11428.0
CTDNEP1,False,False,False,0.234263,0.27177,1.160103,29978.0
ELP5,False,False,False,0.097733,0.100728,1.030644,13999.0
CLDN7,False,False,False,0.010344,0.016424,1.587892,1341.0
SLC2A4,False,False,False,5.2e-05,5.2e-05,0.999954,8.0
YBX2,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
EIF5A,False,False,False,0.49548,0.71741,1.447908,53072.0
GPS2,False,False,False,0.09123,0.09413,1.031783,13104.0
RP11-542C16.2,False,False,False,7.2e-05,7.2e-05,0.999934,11.0
NEURL4,False,False,False,0.008692,0.008774,1.009414,1314.0
ACAP1,False,False,False,0.720397,1.089561,1.512446,65918.0
KCTD11,False,False,False,0.008167,0.008389,1.027152,1225.0
TMEM95,False,False,False,0.000125,0.000138,1.105146,18.0
TNK1,False,False,False,0.003022,0.003039,1.005662,459.0
TMEM256-PLSCR3,False,False,False,0.000859,0.000871,1.014415,130.0
TMEM256,False,False,False,0.230783,0.278836,1.208216,28979.0
NLGN2,False,False,False,0.001429,0.001453,1.016926,216.0
TMEM102,False,False,False,0.028389,0.029248,1.030265,4209.0
FGF11,False,False,False,0.001429,0.001453,1.016926,216.0
CHRNB1,False,False,False,0.028487,0.029498,1.035486,4212.0
ZBTB4,False,False,False,0.068039,0.074724,1.098249,9602.0
SLC35G6,False,False,False,6.6e-05,6.6e-05,0.999941,10.0
POLR2A,False,False,False,0.125014,0.142973,1.14366,16894.0
TNFSF12,False,False,False,0.165136,0.18678,1.131065,21936.0
TNFSF13,False,False,False,0.001475,0.001538,1.042976,220.0
SENP3,False,False,False,0.010344,0.010459,1.011209,1561.0
EIF4A1,False,False,False,2.101449,7.359056,3.501896,108905.0
CD68,False,True,True,0.71063,4.372497,6.152988,33630.0
AC113189.5,False,False,False,0.012231,0.01258,1.028504,1829.0
MPDU1,False,False,False,0.071769,0.078614,1.095377,10131.0
SOX15,False,False,False,0.001547,0.001584,1.023883,233.0
FXR2,False,False,False,0.02422,0.024551,1.013676,3627.0
SHBG,False,False,False,0.000105,0.000105,0.999902,16.0
SAT2,False,False,False,0.251096,0.298223,1.187682,31680.0
ATP1B2,False,False,False,0.000977,0.00112,1.146682,140.0
TP53,False,False,False,0.060055,0.063686,1.060449,8649.0
WRAP53,False,False,False,0.017429,0.017493,1.003638,2632.0
EFNB3,False,False,False,0.000131,0.000131,0.999875,20.0
DNAH2,False,False,False,0.000216,0.000256,1.18161,31.0
KDM6B,False,True,True,0.271541,0.569457,2.09713,26758.0
TMEM88,False,False,False,0.013064,0.014781,1.131449,1875.0
LSMD1,False,False,False,0.348521,0.432931,1.242196,41209.0
CYB5D1,False,False,False,0.012349,0.014976,1.212712,1719.0
CHD3,False,False,False,0.126384,0.14826,1.17309,16821.0
AC025335.1,False,False,False,0.007427,0.00766,1.031415,1111.0
KCNAB3,False,False,False,0.003926,0.004055,1.032808,588.0
TRAPPC1,False,False,False,0.694656,0.87279,1.256436,70936.0
CNTROB,False,False,False,0.014768,0.015127,1.024298,2210.0
GUCY2D,False,False,False,0.002655,0.002884,1.086241,387.0
ALOX15B,False,False,False,0.031784,0.050242,1.580723,3786.0
RP11-599B13.3,False,False,False,9.8e-05,9.8e-05,0.999908,15.0
ALOX12B,False,False,False,0.000236,0.000236,0.999771,36.0
AC129492.6,False,False,False,0.000551,0.00055,0.999456,84.0
ALOXE3,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
HES7,False,False,False,0.000302,0.000301,0.999705,46.0
PER1,False,False,False,0.17466,0.249374,1.427766,21034.0
VAMP2,False,False,False,0.665664,0.77752,1.168037,70185.0
TMEM107,False,False,False,0.101757,0.12503,1.228707,13597.0
RP11-599B13.7,False,False,False,9.2e-05,9.2e-05,0.999915,14.0
C17orf59,False,False,False,0.065116,0.06806,1.045219,9512.0
AURKB,False,False,False,0.001973,0.002061,1.044545,294.0
LINC00324,True,False,True,0.063235,0.079045,1.250032,8617.0
RP11-849F2.8,False,False,False,0.007499,0.007679,1.023977,1126.0
CTC1,False,False,False,0.01699,0.017396,1.023912,2542.0
PFAS,False,False,False,0.007977,0.00811,1.01668,1202.0
RP11-849F2.9,False,False,False,0.000302,0.000315,1.043184,45.0
SLC25A35,False,False,False,0.009799,0.010071,1.027665,1468.0
RANGRF,False,False,False,0.086707,0.088471,1.020345,12554.0
ARHGEF15,False,False,False,0.001291,0.001735,1.343895,172.0
AC135178.1,False,False,False,0.002261,0.002309,1.020934,341.0
RP11-849F2.5,False,False,False,0.000125,0.000125,0.999882,19.0
KRBA2,False,False,False,0.006299,0.006417,1.018681,949.0
RP11-849F2.7,False,False,False,0.000655,0.000655,0.999351,100.0
RPL26,False,False,False,11.016079,94.170765,8.548483,148112.0
RNF222,False,True,True,0.002438,0.002498,1.02445,367.0
NDEL1,False,True,True,0.087186,0.098752,1.132655,12118.0
MYH10,False,False,False,0.004719,0.006284,1.3314,628.0
CCDC42,False,False,False,0.001101,0.001126,1.022715,166.0
MFSD6L,False,True,True,0.00019,0.00019,0.999816,29.0
PIK3R6,False,False,False,0.007977,0.00832,1.042975,1186.0
PIK3R5,False,False,False,0.096894,0.106056,1.094563,13527.0
CTB-41I6.1,False,True,True,0.002458,0.002531,1.029549,370.0
CTB-41I6.2,False,True,True,0.000741,0.00074,0.999266,113.0
NTN1,False,True,True,0.000302,0.000341,1.130141,43.0
STX8,False,False,False,0.181641,0.19334,1.064405,24637.0
RP11-85B7.4,False,False,False,0.000452,0.000452,0.999554,69.0
RP11-565F19.4,False,True,True,5.9e-05,5.9e-05,0.999948,9.0
WDR16,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
USP43,False,False,False,0.001881,0.001904,1.012063,285.0
GLP2R,False,True,True,3.3e-05,3.3e-05,0.999974,5.0
RCVRN,False,False,False,0.000229,0.000229,0.999777,35.0
GAS7,False,True,True,0.080736,0.126303,1.564399,9684.0
AC000003.2,False,False,False,0.002871,0.002941,1.024533,433.0
MYH4,False,False,False,4.6e-05,4.6e-05,0.999961,7.0
MYH3,False,False,False,0.002707,0.002765,1.021513,408.0
CTC-297N7.1,False,True,True,0.000184,0.000184,0.999823,28.0
CTC-297N7.8,False,False,False,0.009321,0.00989,1.061009,1373.0
SCO1,False,False,False,0.047116,0.049118,1.042484,6883.0
ADPRM,False,False,False,0.03187,0.033188,1.041358,4691.0
TMEM220,False,False,False,0.012664,0.013959,1.10225,1834.0
CTC-297N7.5,False,False,False,0.001082,0.001146,1.059531,160.0
LINC00675,False,False,False,2e-05,2e-05,0.999987,3.0
RP11-963H4.3,False,False,False,0.000105,0.000105,0.999902,16.0
RP11-680C21.1,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
DNAH9,False,False,False,0.000131,0.000262,1.999882,16.0
RP11-1096G20.5,False,False,False,0.000138,0.000138,0.999869,21.0
ZNF18,False,False,False,0.016761,0.016847,1.005147,2530.0
MAP2K4,False,True,True,0.038975,0.041088,1.054204,5678.0
MYOCD,False,True,True,7.9e-05,0.000157,1.999934,8.0
RP11-1090M7.1,False,False,False,0.000413,0.000413,0.999594,63.0
ARHGAP44,False,False,False,0.003186,0.003438,1.079126,466.0
ELAC2,False,False,False,0.043347,0.044326,1.02259,6400.0
HS3ST3A1,False,False,False,0.001219,0.001821,1.493414,152.0
RP11-131K5.2,False,False,False,0.000164,0.000164,0.999843,25.0
AC005304.1,False,False,False,0.00017,0.00017,0.999836,26.0
RP11-131K5.1,False,False,False,0.00057,0.00057,0.999436,87.0
COX10,False,False,False,0.021605,0.022161,1.025732,3220.0
AC005224.2,False,False,False,0.001809,0.001832,1.01269,274.0
HS3ST3B1,False,False,False,0.037913,0.042978,1.133602,5345.0
RP11-214O1.2,False,False,False,0.004018,0.004172,1.038403,601.0
RP11-214O1.3,False,True,True,0.030736,0.041852,1.361681,4005.0
AC022816.2,False,True,True,0.000118,0.000367,3.111014,9.0
PMP22,False,False,False,0.016505,0.033236,2.013691,1908.0
TEKT3,False,False,False,0.000164,0.000177,1.079843,24.0
RP11-849N15.4,False,True,True,2.6e-05,2.6e-05,0.99998,4.0
CDRT4,False,False,False,0.001003,0.001002,0.999004,153.0
TVP23C-CDRT4,False,False,False,5.2e-05,5.2e-05,0.999954,8.0
TVP23C,False,False,False,0.011143,0.011452,1.027687,1667.0
RP11-385D13.3,False,False,False,0.019809,0.020832,1.051674,2918.0
CDRT1.1,False,False,False,4.6e-05,4.6e-05,0.999961,7.0
RP11-385D13.1,False,False,False,7.9e-05,7.9e-05,0.999928,12.0
TRIM16,False,False,False,0.013293,0.013562,1.020244,1994.0
RP11-640I15.1,False,False,False,7.2e-05,7.2e-05,0.999934,11.0
ZNF286A,False,False,False,0.005788,0.005859,1.012339,876.0
AC015922.6,False,False,False,0.000682,0.000681,0.999325,104.0
ADORA2B,False,False,False,0.009255,0.010376,1.121064,1329.0
ZSWIM7,False,False,False,0.142266,0.159639,1.122116,19203.0
TTC19,False,False,False,0.188439,0.208516,1.106546,25229.0
NCOR1,False,False,False,0.380312,0.449418,1.181709,45050.0
PIGL,False,False,False,0.020051,0.020593,1.02703,2990.0
CENPV,False,False,False,0.012022,0.012611,1.049054,1778.0
UBB,False,False,False,2.097529,4.609918,2.197785,118442.0
RP11-138I1.4,False,False,False,0.000393,0.000393,0.999613,60.0
RP11-138I1.2,False,False,False,0.006214,0.006542,1.052865,923.0
TRPV2,False,False,False,0.090771,0.096626,1.064493,12872.0
RP11-138I1.3,False,False,False,0.000111,0.000111,0.999895,17.0
FAM211A,False,False,False,0.040391,0.044948,1.112813,5743.0
ZNF287,False,False,False,0.009511,0.00963,1.012549,1435.0
ZNF624,False,False,False,0.011556,0.012196,1.055382,1706.0
CCDC144A,False,False,False,0.033109,0.037374,1.128847,4693.0
RP11-92B11.3,False,False,False,9.2e-05,9.2e-05,0.999915,14.0
TNFRSF13B,False,True,True,0.012959,0.03159,2.43774,1198.0
AC104024.1,False,True,True,0.006273,0.025872,4.124371,505.0
AC104024.2,False,False,False,9.8e-05,0.000111,1.133242,14.0
RP11-416I2.1,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
MPRIP,False,False,False,0.099548,0.111441,1.119462,13696.0
MPRIP-AS1,True,False,True,0.010081,0.010675,1.058846,1498.0
RP11-45M22.3,False,False,False,0.000131,0.000131,0.999875,20.0
PLD6,False,False,False,0.004726,0.005058,1.070177,697.0
FLCN,False,False,False,0.034492,0.03734,1.082581,4978.0
RP11-45M22.5,False,False,False,0.001127,0.001126,0.998879,172.0
COPS3,False,False,False,0.157231,0.16944,1.077653,21520.0
NT5M,False,False,False,0.006942,0.00709,1.021394,1044.0
MED9,False,False,False,0.021008,0.02117,1.007703,3160.0
RASD1,False,True,True,0.023899,0.095078,3.978321,1897.0
PEMT,False,False,False,0.024318,0.025222,1.037144,3601.0
RP11-524F11.2,False,False,False,9.8e-05,9.8e-05,0.999908,15.0
SMCR2,True,False,True,7.2e-05,7.2e-05,0.999934,11.0
RAI1,False,False,False,0.015561,0.016119,1.035836,2318.0
RAI1-AS1,True,False,True,3.3e-05,3.3e-05,0.999974,5.0
SMCR5,True,False,True,0.015306,0.016422,1.072924,2237.0
SREBF1,False,False,False,0.028356,0.030371,1.07105,4126.0
TOM1L2,False,False,False,0.030493,0.031084,1.019385,4538.0
LRRC48,False,False,False,0.003212,0.00328,1.021285,484.0
ATPAF2,False,False,False,0.046133,0.049131,1.064985,6676.0
GID4,False,False,False,0.021467,0.022304,1.038998,3178.0
DRG2,False,False,False,0.074293,0.076456,1.02912,10769.0
MYO15A,False,False,False,0.001665,0.001701,1.021964,251.0
RP11-258F1.1,False,False,False,0.001888,0.001924,1.018952,285.0
ALKBH5,False,False,False,0.123775,0.128382,1.037223,17477.0
LLGL1,False,False,False,0.007728,0.007773,1.005849,1171.0
FLII,False,False,False,0.142509,0.168911,1.185267,18840.0
MIEF2,False,False,False,0.011032,0.011146,1.010365,1665.0
RP1-178F10.1,False,False,False,0.000262,0.000262,0.999744,40.0
TOP3A,False,False,False,0.032741,0.03458,1.056154,4782.0
SMCR8,False,False,False,0.004392,0.004451,1.013525,664.0
RP1-178F10.3,False,False,False,0.003179,0.003235,1.017446,480.0
SHMT1,False,False,False,0.036858,0.042068,1.141346,5200.0
EVPLL,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
