gene,lineage,rho_main,rho_roots_median,rho_roots_min,rho_roots_max,sign_consistent_frac
RRM1-AS1,Kupffer,-0.002489054589471835,0.0010773714184315448,-0.005171223161410328,0.007351783433366711,0.6
RUSC1-AS1,Kupffer,0.009175610031771956,0.008007802987242536,-0.009428927923545882,0.015581572982821597,0.65
RUVBL1-AS1,Kupffer,-0.0069846433184400465,-0.007362384750933687,-0.012564527226758462,-0.0007098353294124357,1.0
SAMSN1-AS1,Kupffer,-0.0076501491559258445,-0.005852360571985521,-0.007168697980674891,0.003130653123156948,0.65
SAP30L-AS1,Kupffer,0.01121840418322581,0.00937383880204658,-0.006618937080929436,0.013218727690898598,0.85
SAPCD1-AS1,Kupffer,0.0011299758516844403,0.0018897907525845632,0.0009100235866284135,0.006360419009236998,1.0
SBF2-AS1,Kupffer,0.054845254082480074,0.04983965310340186,-0.02837752798524227,0.0611594467609719,0.65
SCARNA9,Kupffer,0.0026871536171872343,0.003098665418308285,-0.005112231389383138,0.008629541914604353,0.85
SCGB1B2P,Kupffer,0.0014334859378030813,-0.00023738101672095955,-0.0035452970015120325,0.005207731037203584,0.6
SDCBP2-AS1,Kupffer,-0.007335550222088651,-0.005855409806353431,-0.00782594035789016,0.00332540616193249,0.8
SEC24B-AS1,Kupffer,0.007625749222167657,0.004957289368332009,-0.004300556576949746,0.009800421835122364,0.75
SEC62-AS1,Kupffer,0.004781662305940368,0.0016398280290452621,-0.011551110714388284,0.005336678452932532,0.65
SEMA3B-AS1,Kupffer,,,,,0.0
SENCR,Kupffer,0.015669190388109787,0.0129071923287299,-0.06922230043830951,0.04130209895012189,0.6
SERTAD4-AS1,Kupffer,0.0031724508291048484,0.0031915498676844175,-0.006913600665902041,0.007709980310354896,0.95
SFTA1P,Kupffer,-0.0058625446171775486,-0.0026332122203148864,-0.007100670631562899,0.0014058278772523791,0.75
SFTA3,Kupffer,-0.0036146855099299055,-0.002538532236416083,-0.006404146470354393,-7.694637748635384e-05,1.0
SH3BP5-AS1,Kupffer,0.010371708643211887,0.010747684572364021,-0.01540402040016277,0.018350866859243222,0.85
SH3RF3-AS1,Kupffer,-0.014225966040925164,-0.009881371811507706,-0.01476705817821286,0.008509055199776476,0.75
SHANK2-AS1,Kupffer,-0.0037086949594305365,-0.003933326771635173,-0.009660352530619191,-0.0009641995451841538,1.0
SHANK2-AS3,Kupffer,0.0022398529714026286,0.0016573328652916182,-0.006583281718493398,0.0037731069184012184,0.75
SIAH2-AS1,Kupffer,0.014289783128338358,0.014987621524339276,-0.013474484670564143,0.016747292283769564,0.85
SIDT1-AS1,Kupffer,0.009954219194773961,0.007143630763543733,-0.008180384501355265,0.009783502791886507,0.65
SIGLEC5,Kupffer,-0.006235177310427035,-0.009140010177195138,-0.02778294839066066,0.001818205625901071,0.8
SIX3-AS1,Kupffer,,,,,0.0
SLC16A1-AS1,Kupffer,0.019238488507782155,0.015676715006946035,-0.03404605245304747,0.03735204729962184,0.65
SLC22A18AS,Kupffer,0.0012147346499109311,-0.00029695519227625243,-0.0677161026472584,0.035684871621948396,0.5
SLC25A21-AS1,Kupffer,-0.004123884514069278,0.00013444717946548424,-0.00877450040787808,0.006196632806159815,0.5
SLC25A30-AS1,Kupffer,0.005455626965317099,0.0056659696696904766,-0.0025799043100248388,0.0123728849144223,0.85
SLC26A4-AS1,Kupffer,0.008509782424149888,0.008711525968063263,-0.009275338738372566,0.018730373125207474,0.95
SLC8A1-AS1,Kupffer,0.0032886580578438645,0.003091350768162615,-0.002721270895355939,0.014318465097429069,0.85
SLC9A9-AS2,Kupffer,,,,,0.0
SMAD5-AS1,Kupffer,0.00913249769151393,0.00886063929243003,-0.008711391180247706,0.010654591660896178,0.65
SMARCA5-AS1,Kupffer,0.004878915483531646,0.003400136598536537,-0.0010106618121134194,0.007028966634181327,0.95
SMCR2,Kupffer,,,,,0.0
SMCR5,Kupffer,-0.005160091438321375,-0.005582290888310216,-0.016104520031850283,0.007253123499249761,0.85
SMIM2-AS1,Kupffer,0.016007853100624546,0.014966221724048712,-0.009290721221836083,0.01700323888052237,0.85
SNAI3-AS1,Kupffer,0.004971071794197507,0.0051254984123358886,-0.003925620087833122,0.012351946897064989,0.65
SNAP25-AS1,Kupffer,-0.0023526999890747455,-0.0033141857996082593,-0.007950728717628298,0.0027319164275751914,0.95
SNHG10,Kupffer,-0.002924251009660526,-0.001550848929465639,-0.004641427949126666,0.01077092490630314,0.7
SNHG12,Kupffer,0.04400101426495207,0.040476983894781354,-0.045222846996048914,0.054506497163064514,0.65
SNHG15,Kupffer,-0.0090235037024973,-0.013856397482383322,-0.048642200747040565,0.029847800802953288,0.95
SNHG18,Kupffer,-0.01498554371780846,-0.007143321549990726,-0.014749413624433926,0.003637243435983625,0.85
SNHG7,Kupffer,-0.022672812308292593,-0.02724659383371532,-0.11212972600667218,0.022064034037004892,0.95
SNHG8,Kupffer,0.009255431757402139,-0.006437985241621456,-0.06603493087204287,0.04533797358551256,0.6
SNHG9,Kupffer,-0.022916088333298838,-0.019029182651605546,-0.02419244434627635,0.006996492992754091,0.9
SNRK-AS1,Kupffer,-0.0038741027624177252,-0.0009385650431151566,-0.005866221674610788,0.0063124354970678295,0.65
SPATA13,Kupffer,-0.13472335316638523,-0.10062231582210082,-0.15569634651434802,0.1532202159176257,0.65
SPATA13-AS1,Kupffer,-0.0017102470613822149,-0.005150809787753813,-0.017211834618525667,0.007502914738187189,0.95
SPATA41,Kupffer,0.015740288023578176,0.01463722419219736,-0.021666415184472505,0.021340147666289392,0.85
SPATA8,Kupffer,0.017541076519521737,0.01752275679628883,-0.01959202292772115,0.01780812118827115,0.85
SPIN4-AS1,Kupffer,,,,,0.0
SRGAP2-AS1,Kupffer,0.012605165373164463,0.012421048224845202,-0.01135797610026085,0.013715647092605062,0.65
SRRM2-AS1,Kupffer,0.012739691603913838,0.01140492633998481,-0.004699615638285314,0.013186587765735934,0.7
SSBP3-AS1,Kupffer,-0.002373809452766508,-0.0032940815484859593,-0.008961972549717204,-0.0015691368011035193,1.0
ST20,Kupffer,-0.04205906605769074,-0.021837401283097184,-0.05766773445392349,0.07014250561319584,0.65
ST3GAL6-AS1,Kupffer,0.007832511617389529,0.006125378074305901,-0.01299685293945782,0.009636568319863157,0.65
ST7-AS1,Kupffer,0.011800082395285067,0.012310485638354955,-0.01796827906063471,0.02129040756570373,0.65
ST7-AS2,Kupffer,,,,,0.0
ST7-OT4,Kupffer,0.030375312465488413,0.029141724278329333,-0.031220405004056612,0.03371465955266016,0.85
ST8SIA6-AS1,Kupffer,0.0031265838600284626,0.0028095151029422136,-0.0005422881999202748,0.004770202771944038,0.85
STARD4-AS1,Kupffer,0.019081578616014568,0.01812852444103407,-0.03481025960721357,0.024734853931880012,0.65
STAU2-AS1,Kupffer,-0.004330059517475929,-0.0030465902256191025,-0.011069162314880832,0.00464410097912553,0.8
STEAP3-AS1,Kupffer,0.008867879993552562,0.00859810001056989,-0.016119782010020095,0.009944212534189539,0.65
STK24-AS1,Kupffer,9.210841287015914e-05,0.002718926314406989,-0.0036930972688489854,0.016859754260112464,0.65
STX18-AS1,Kupffer,0.016539190673537,0.0143880315309415,-0.022732876395534583,0.0205434230302482,0.65
STXBP5-AS1,Kupffer,-0.013109669835188919,-0.004356656880866711,-0.013504004389483274,0.010334451942753741,0.75
SUCLA2-AS1,Kupffer,0.008191789509693204,0.007733120075914704,-0.005263625514075425,0.008991569167852315,0.7
SYP-AS1,Kupffer,,,,,0.0
SZT2-AS1,Kupffer,,,,,0.0
TAB3-AS2,Kupffer,,,,,0.0
TAPT1-AS1,Kupffer,0.02691557708220018,0.02697218618389644,-0.043901197293929974,0.04477636377105986,0.65
TBC1D3P1-DHX40P1,Kupffer,,,,,0.0
TCEAL3-AS1,Kupffer,,,,,0.0
TERC,Kupffer,0.005533617139078293,0.0066796238655358435,-0.006925079306561005,0.012402050257348885,0.85
TET2-AS1,Kupffer,0.004732540717181758,0.0047041434624554845,-0.008732281480525426,0.00488784605982315,0.65
TEX26-AS1,Kupffer,-0.0007587112580206381,-0.0008687801681039056,-0.0027938763747831054,0.007625864548346094,0.65
TEX41,Kupffer,0.004507311829531652,0.00396488263873658,-0.00988710710409727,0.01024026424122687,0.65
TFAP2A-AS1,Kupffer,,,,,0.0
THAP7-AS1,Kupffer,0.01689805099479664,0.011711886247361622,-0.004677132352768104,0.0173154170587086,0.65
THAP9-AS1,Kupffer,-0.022085824926614456,-0.020529255171406278,-0.027772599206034587,0.013633191362255206,0.8
THOC7-AS1,Kupffer,,,,,0.0
TIPARP-AS1,Kupffer,-0.030735291007885843,-0.029200353604264345,-0.04389957502895411,0.036832294220088456,0.85
TLR8-AS1,Kupffer,0.0030698842445717658,0.002207029753696968,-0.006500470634723002,0.008387437257699701,0.65
TM4SF1-AS1,Kupffer,,,,,0.0
TM4SF19-AS1,Kupffer,-0.003683701319097833,-0.004009410397604864,-0.00902708910283772,0.005704280684116819,0.85
TMEM105,Kupffer,-0.02253147047300124,-0.019607148608631955,-0.026390059910161752,0.0012572940066464906,0.85
TMEM254-AS1,Kupffer,0.01691765310545504,0.014487281223713233,-0.023182196485530472,0.021819789061981475,0.8
TMEM44-AS1,Kupffer,-0.02503288170385493,-0.01551217121366673,-0.02573567754293748,0.003246843188015147,0.85
TMEM72-AS1,Kupffer,0.004740718939891114,0.004144821021094803,-0.0060474019886161525,0.007508571852848313,0.65
TMEM78,Kupffer,-0.007875840382140838,-0.004415396155532223,-0.00886547214426459,0.0015178709607107342,0.8
TMEM9B-AS1,Kupffer,0.006919908388828314,0.006910449701801251,-0.01064279794965131,0.012265459223594016,0.65
TMLHE-AS1,Kupffer,0.03064078257813945,0.030933692778747055,-0.03909509311070195,0.032885198950755486,0.65
TMPO-AS1,Kupffer,-0.0154045218984086,-0.0029754348132808184,-0.025000292642728055,0.04416571620769347,0.6
TNK2-AS1,Kupffer,-0.004901807189015546,-0.003385189155857636,-0.009922493887186972,0.025121325625041616,0.65
TP53TG1,Kupffer,0.05517516879047903,0.043539715576568994,-0.049072619606101466,0.05998146033011025,0.65
TP73-AS1,Kupffer,0.023384738302520434,0.023733962976329723,-0.04125364748901954,0.04384202045818827,0.65
TPRG1-AS1,Kupffer,0.03344321565712173,0.03268200591541813,-0.03620936240702511,0.04098821160467285,0.85
TPRXL,Kupffer,0.00812660287067886,0.008105634493432084,-0.012387504780753096,0.008495511867455086,0.65
TPT1-AS1,Kupffer,0.004773002480976744,0.005106299347532964,-0.0014808802019837528,0.020013602038503275,0.85
TPTEP1,Kupffer,0.0713120202293978,0.07443111644824557,-0.00677050957947026,0.1340868075129878,0.95
TRAF3IP2-AS1,Kupffer,0.012321229931106407,0.011170013412823185,-0.02398493111426691,0.026462987949883197,0.65
TRAM2-AS1,Kupffer,0.03338902496158484,0.032134145750199586,-0.032334724789751426,0.03951918829872294,0.85
TRAPPC12-AS1,Kupffer,0.013477107444599725,0.008781395090279278,0.0005219350794982851,0.01385150088562387,1.0
TRBV11-2,Kupffer,0.008898141552356185,0.008943878723690594,0.008490025258872253,0.008988108076292073,1.0
TRERNA1,Kupffer,-0.00606482150448247,0.00015097144558830317,-0.012751177709042652,0.010281911378861109,0.5
TRIM16L,Kupffer,0.008992587698830594,0.004258606161821572,-0.030782317516588036,0.020164364104880872,0.6
TRIM52-AS1,Kupffer,0.0036708916884181826,0.0026677181512643013,-0.019992270418373363,0.014759770538170085,0.65
TSIX,Kupffer,0.013633939233599644,0.014441612221886847,-0.007036834384227617,0.02521065646084611,0.85
TSPEAR-AS1,Kupffer,0.01055008309346032,0.01053764407058896,-0.012600036061174665,0.010688689847538154,0.85
TTC3-AS1,Kupffer,,,,,0.0
TTLL10-AS1,Kupffer,,,,,0.0
TTN-AS1,Kupffer,0.003981405335229098,0.007747517145519765,-0.006955068342454099,0.023474071010672375,0.85
TTTY10,Kupffer,0.002865855888495897,0.0038849212725958256,0.0017988538954301124,0.006202115698055334,1.0
TTTY14,Kupffer,0.012855587255918689,0.00985414193432806,-0.032949003725976894,0.01590171541390874,0.6
UBAC2-AS1,Kupffer,0.01376560855505952,0.005233956391075723,-0.01953470140000985,0.020682726313019074,0.6
UBBP4,Kupffer,0.017037861461247118,0.015186879903492587,-0.010978507212442716,0.019176284190926537,0.85
UBOX5-AS1,Kupffer,0.0035909041654515043,0.0007653542070034844,-0.003050284997460697,0.003944057514358513,0.55
UBXN7-AS1,Kupffer,0.013052532841636561,0.012876844432470124,-0.009304379100078744,0.016177386076285796,0.65
UGDH-AS1,Kupffer,0.008748910052473215,0.007706482218228854,-0.014092242416862005,0.01400482559157358,0.65
UNC5B-AS1,Kupffer,0.007192635459455051,0.005031899844203625,-0.009041318017941618,0.0075454658159959664,0.65
UPK1A-AS1,Kupffer,,,,,0.0
USP2-AS1,Kupffer,0.005910251578862183,0.004156195576350878,-0.010631842484404696,0.009261266071479144,0.65
USP3-AS1,Kupffer,0.0185324922903533,0.01688802458968346,-0.01097226903479876,0.020037090976974658,0.85
USP30-AS1,Kupffer,-0.009835436171978958,-0.009724129561522044,-0.04395939189554721,0.003328089166222863,0.85
UXT-AS1,Kupffer,-0.006597242563236566,-0.0031083225603080696,-0.009250397487867995,0.002059233612579317,0.65
VAC14-AS1,Kupffer,0.008891427533238213,0.005626883217461442,-0.0037426266120032,0.01045076524850369,0.7
VAV3-AS1,Kupffer,0.005348157012795628,0.0028217865311861083,-0.008335327415841347,0.011267251044233989,0.65
VCAN-AS1,Kupffer,-0.01276484775303842,-0.009232541392176484,-0.013430807208096827,0.0005986078103867022,0.85
VIM-AS1,Kupffer,-0.07895022839412755,-0.05304796272583055,-0.0820814205485649,0.08820306028993907,0.65
VIPR1-AS1,Kupffer,0.0027298931010678548,0.003557382693897809,-0.0075703413239825166,0.012054951655441876,0.75
VPS13A-AS1,Kupffer,0.006806796828036592,0.006800514249557974,-0.007414950424945619,0.006934458826465811,0.75
VPS9D1-AS1,Kupffer,0.007881422841326743,0.007870761060042674,-0.009119217766404399,0.008158277477147122,0.65
WAC-AS1,Kupffer,0.01496378899834902,0.01830316372341397,-0.0365632752128457,0.07814590117422873,0.75
WARS2-IT1,Kupffer,,,,,0.0
WASF3-AS1,Kupffer,0.008433733351137415,0.008421419497320145,-0.008644827988157673,0.008559384925325271,0.85
WASIR1,Kupffer,0.0028419978744084412,0.0019214832545728336,-0.0066561549529372144,0.0029130796088603023,0.6
WASIR2,Kupffer,0.004715452103716997,0.0047116825566315655,-0.008797620296714461,0.005034607093187506,0.65
WDFY3-AS1,Kupffer,-0.0010836892212358876,-0.001120500490604695,-0.007838333093621754,0.003212368194615003,0.8
WEE2-AS1,Kupffer,0.01635848033428098,0.013819806541267576,-0.017342847611210705,0.01709177149929118,0.85
WNT5A-AS1,Kupffer,0.007423845833380656,0.004852397448718031,-0.014905554287930336,0.009998407612217338,0.65
WT1-AS,Kupffer,0.0038607021487703994,0.0015573256681899652,-0.008160878048143319,0.008110737991498125,0.6
WWC2-AS2,Kupffer,0.029907898582989305,0.02767500119766947,-0.03096952311542497,0.030693996675526736,0.85
WWC3-AS1,Kupffer,0.009763992513491962,0.009886180349454585,-0.0011967316678890558,0.014535204924250736,0.95
WWTR1-AS1,Kupffer,-0.008084421987666585,-0.002656274181215268,-0.008443785476710786,0.00606344214238884,0.6
XIAP-AS1,Kupffer,-0.002212860594778611,-0.002062543964331559,-0.0060059913954018836,-0.0008001890673447518,1.0
XIST,Kupffer,0.05561653748527262,0.06719767276720029,-0.08167320722240566,0.14466012385409563,0.85
XXYLT1-AS2,Kupffer,-0.002188968573397859,-0.0031593994793002894,-0.012519103693130735,-0.0004882119270826751,1.0
YEATS2-AS1,Kupffer,0.0028844102809210967,0.002570121477223253,0.0008414663324001461,0.00490732956652362,1.0
ZBED3-AS1,Kupffer,0.07656503577008437,0.07588280055821127,-0.08524496753634231,0.08087255507723025,0.85
ZBED5-AS1,Kupffer,0.01901521899162057,0.014384849934366659,-0.008549247254298953,0.025295075492587263,0.85
ZBTB11-AS1,Kupffer,0.010748546790625922,0.010183010947340265,0.0011722484422714296,0.012092084413449227,1.0
ZBTB20-AS1,Kupffer,0.006018144173191213,0.005654002831192552,-0.005698212437618044,0.0066931973555287815,0.85
ZBTB20-AS2,Kupffer,0.03131892549572017,0.027558022816154312,-0.015281820506257319,0.03285521437381737,0.8
ZBTB20-AS3,Kupffer,-0.007477273603389231,-0.0016467894713777102,-0.008440769839038933,0.0037248151290818713,0.65
ZBTB20-AS4,Kupffer,0.01154570940542475,0.010759072633923342,0.004058322392609328,0.014054194597500824,1.0
ZEB2-AS1,Kupffer,-0.017123328115041758,-0.016663124286590045,-0.018615501727254173,0.017405924859412635,0.95
ZFAS1,Kupffer,-0.20139078296651988,-0.18936060167078755,-0.2014936636044509,0.18947281569480345,0.8
ZFAT-AS1,Kupffer,,,,,0.0
ZFX-AS1,Kupffer,-0.0025585650186999744,0.0006304946128538642,-0.005403374065876064,0.005225860559059702,0.55
ZFY-AS1,Kupffer,-0.005283640244246246,-0.00613663290774652,-0.010499874352817257,0.0004431456512858562,0.85
ZMIZ1-AS1,Kupffer,0.0037968811087074382,0.0073417277711518335,0.002714706133449934,0.02013403849898182,1.0
ZMYM4-AS1,Kupffer,-0.0033306266462961856,-0.0008020057674779498,-0.009186491255680013,0.006619981376005042,0.6
ZMYND10-AS1,Kupffer,,,,,0.0
ZNF197-AS1,Kupffer,,,,,0.0
ZNF252P-AS1,Kupffer,0.00054959153004865,-0.001513838227096958,-0.0038714119385838304,0.014229912998386638,0.55
ZNF286B,Kupffer,0.004330243434530938,0.0018312257205986824,-0.004633361750833343,0.006888570624591976,0.7
ZNF295-AS1,Kupffer,0.0077037023724565844,0.007662298734500613,-0.011725040430400405,0.007748847133185661,0.65
ZNF32-AS1,Kupffer,0.004132428820801658,0.004090712499698836,-0.008709664197992403,0.004211338008766908,0.65
ZNF32-AS2,Kupffer,0.01245147974977293,0.011684472050454805,-0.01570572463989128,0.015118483137453585,0.85
ZNF337-AS1,Kupffer,0.01566967165695608,0.014395352656846647,-0.014189346547728545,0.01989101342172363,0.65
ZNF503-AS1,Kupffer,0.017507318277108875,0.017033268505638598,-0.021580354930586014,0.019796713171369634,0.8
ZNF571-AS1,Kupffer,0.005183617088545747,0.004390652135331579,-0.008387790724132519,0.01007163710259991,0.65
ZNF630-AS1,Kupffer,0.011270478577722256,0.011251820038506449,-0.012569470752092854,0.011522459565871153,0.85
ZNF667-AS1,Kupffer,0.04047056106197507,0.03990676300133308,-0.06770747060415785,0.049401868927182915,0.65
ZNF674-AS1,Kupffer,-0.016351383611934216,-0.015218152145928799,-0.023706128023736853,0.01581612296537561,0.95
ZNF781,Kupffer,0.03296528771560427,0.03201656202025571,-0.03672340725075765,0.037760696083745035,0.75
ZNRF3-AS1,Kupffer,0.001955030397090281,0.001525789477251589,-0.015999099423640164,0.0076031457395707245,0.65
ZRANB2-AS1,Kupffer,0.007271186248416157,0.0072605242119903705,-0.011108449125999243,0.0077005108212833155,0.65
ZSCAN16-AS1,Kupffer,-0.017482987774759644,-0.002289550567978995,-0.019540385703766396,0.011733971882923898,0.6
