gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,label_set,lineage_name,n_cells
KTN1-AS1,0.03814332195993232,0.037269147923578085,0.7526388506411484,13.227374,False,lineage_leiden,Hepatocyte,2982
LAMTOR5-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LATS2-AS1,0.021648930103399862,0.23726881643927852,1.0,13.211168,False,lineage_leiden,Hepatocyte,2982
LBX2-AS1,-0.002946736241469182,0.8722136322866858,1.0,13.132759,False,lineage_leiden,Hepatocyte,2982
LDLRAD4-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LEMD1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LENG8-AS1,0.037755383357057415,0.039245363011415624,0.7526388506411484,14.35902,False,lineage_leiden,Hepatocyte,2982
LGALS8-AS1,0.02788297090958773,0.12793837236658637,1.0,12.45101,False,lineage_leiden,Hepatocyte,2982
LIFR-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LIMD1-AS1,-0.006485102567750024,0.7233450825082725,1.0,14.071004,False,lineage_leiden,Hepatocyte,2982
LINC-PINT,-0.036211104723596205,0.04801629157350113,0.8297697272148905,2.3222773,False,lineage_leiden,Hepatocyte,2982
LINC-ROR,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00092,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00102,0.02547871626419787,0.16423260078618673,1.0,12.405638,False,lineage_leiden,Hepatocyte,2982
LINC00106,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00114,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00115,0.015414889297211989,0.4000854731042274,1.0,13.291393,False,lineage_leiden,Hepatocyte,2982
LINC00158,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00159,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00161,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00174,-0.02437479671116283,0.18329070019672386,1.0,13.150709,False,lineage_leiden,Hepatocyte,2982
LINC00184,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00200,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00205,-0.02319958850738866,0.20532866515244894,1.0,13.163369,False,lineage_leiden,Hepatocyte,2982
LINC00221,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00222,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00226,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00237,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00240,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00242,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00261,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00265,0.006337615355140408,0.7293871151868017,1.0,13.222542,False,lineage_leiden,Hepatocyte,2982
LINC00276,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00278,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00298,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00299,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00304,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00305,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00309,-0.013445854145116058,0.4629655638758086,1.0,14.109964,False,lineage_leiden,Hepatocyte,2982
LINC00310,-0.028840417449787232,0.11535438410784493,1.0,12.699919,False,lineage_leiden,Hepatocyte,2982
LINC00311,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00313,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00315,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00319,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00322,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00323,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00324,0.029560276229525537,0.1065503486558815,0.9851615302187684,16.406841,False,lineage_leiden,Hepatocyte,2982
LINC00327,-0.026989354138734864,0.14062251359751743,1.0,13.233572,False,lineage_leiden,Hepatocyte,2982
LINC00330,-0.013478719627030775,0.4618727553790905,1.0,13.129434,False,lineage_leiden,Hepatocyte,2982
LINC00332,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00333,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00334,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00336,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00339,0.04495051384098408,0.014094124173091934,0.5012728209992893,14.280083,False,lineage_leiden,Hepatocyte,2982
LINC00342,0.015111868096164114,0.4094139729689807,1.0,13.088092,False,lineage_leiden,Hepatocyte,2982
LINC00355,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00359,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00379,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00381,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00384,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00393,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00398,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00399,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00402,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00407,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00412,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00426,0.043277955541026224,0.018106856639432744,0.5388350786148434,14.5375,False,lineage_leiden,Hepatocyte,2982
LINC00427,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00449,0.021606376923835435,0.23819222149132074,1.0,13.077335,False,lineage_leiden,Hepatocyte,2982
LINC00461,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00462,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00469,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00470,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00472,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00479,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00482,-0.02145744079535996,0.24144409887920146,1.0,13.164791,False,lineage_leiden,Hepatocyte,2982
LINC00484,-0.022308504386648408,0.22327842266062506,1.0,13.218836,False,lineage_leiden,Hepatocyte,2982
LINC00485,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00486,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00487,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00491,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00494,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00500,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00501,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00504,0.030946799838226142,0.0910988687407675,0.9851615302187684,12.403032,False,lineage_leiden,Hepatocyte,2982
LINC00507,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00511,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00525,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00526,0.030542544632364124,0.09540556750926767,0.9851615302187684,12.443153,False,lineage_leiden,Hepatocyte,2982
LINC00528,0.01963478553998074,0.28378107653179346,1.0,14.613636,False,lineage_leiden,Hepatocyte,2982
LINC00534,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00543,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00544,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00545,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00551,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00562,0.021393611026013323,0.24284727951749221,1.0,12.895357,False,lineage_leiden,Hepatocyte,2982
LINC00563,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00570,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00571,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00574,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00578,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00582,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00592,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00595,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00598,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00601,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00604,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00607,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00608,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00621,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00623,0.008744694796238793,0.6331225134665258,1.0,13.289669,False,lineage_leiden,Hepatocyte,2982
LINC00629,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00630,0.02143616420557775,0.2419111905398949,1.0,13.022896,False,lineage_leiden,Hepatocyte,2982
LINC00632,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00636,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00638,0.027244673216121396,0.13690364420176296,1.0,12.45954,False,lineage_leiden,Hepatocyte,2982
LINC00639,-0.004665464729279145,0.7989819823020383,1.0,1.7062495,False,lineage_leiden,Hepatocyte,2982
LINC00640,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00642,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00648,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00649,0.04426998856543222,0.015620940021793924,0.5012728209992893,15.044905,False,lineage_leiden,Hepatocyte,2982
LINC00654,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00656,-0.012518648567262829,0.4943827604430282,1.0,14.128817,False,lineage_leiden,Hepatocyte,2982
LINC00659,0.03325215297030054,0.06943727109086212,0.9665220153453872,12.911343,False,lineage_leiden,Hepatocyte,2982
LINC00662,0.04860912284672078,0.007933462835390032,0.3423289213470799,14.679312,False,lineage_leiden,Hepatocyte,2982
LINC00663,0.029776587400204522,0.10401148244341257,0.9851615302187684,12.333969,False,lineage_leiden,Hepatocyte,2982
LINC00664,-0.017624056958675197,0.3360092770043675,1.0,1.5661626,False,lineage_leiden,Hepatocyte,2982
LINC00665,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00667,-0.0008146073925592124,0.9645336017658257,1.0,14.733499,False,lineage_leiden,Hepatocyte,2982
LINC00671,0.029961833207448812,0.10187563010020965,0.9851615302187684,14.776285,False,lineage_leiden,Hepatocyte,2982
LINC00677,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00678,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00682,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00683,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00685,0.03126288488071839,0.08784149309146723,0.9851615302187684,13.132822,False,lineage_leiden,Hepatocyte,2982
LINC00686,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00687,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00691,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00692,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00702,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00707,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00838,0.014265953448972586,0.4361306518674829,1.0,12.69767,False,lineage_leiden,Hepatocyte,2982
LINC00839,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00842,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00844,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00847,0.015313347057052642,0.403197126397709,1.0,14.677025,False,lineage_leiden,Hepatocyte,2982
LINC00852,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00853,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00861,0.09327611500935055,3.3504506175445373e-07,5.782877765881871e-05,16.606838,False,lineage_leiden,Hepatocyte,2982
LINC00862,-0.00010821309014889309,0.995287091216322,1.0,14.117901,False,lineage_leiden,Hepatocyte,2982
LINC00863,0.01707446330022446,0.35129825734100245,1.0,13.256128,False,lineage_leiden,Hepatocyte,2982
LINC00865,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00867,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00868,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00869,0.008393614669082306,0.6468290027856636,1.0,13.152802,False,lineage_leiden,Hepatocyte,2982
LINC00870,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00871,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00877,-0.024518505010169885,0.18072085360196508,1.0,2.6291628,False,lineage_leiden,Hepatocyte,2982
LINC00880,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00881,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00882,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00885,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00886,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00887,0.010287231159699099,0.5744285975994758,1.0,13.264349,False,lineage_leiden,Hepatocyte,2982
LINC00896,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00900,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00907,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00910,0.03604558839910135,0.04904725178768632,0.8299564371132018,14.446011,False,lineage_leiden,Hepatocyte,2982
LINC00920,0.031053182787137194,0.08999188330870111,0.9851615302187684,12.23564,False,lineage_leiden,Hepatocyte,2982
LINC00923,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00924,-0.029989353298026638,0.10156132672795862,0.9851615302187684,13.283976,False,lineage_leiden,Hepatocyte,2982
LINC00926,0.024482835320221604,0.18135620355183665,1.0,13.208885,False,lineage_leiden,Hepatocyte,2982
LINC00929,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00937,0.029212835417123634,0.11073078613119412,0.9851615302187684,1.9361742,False,lineage_leiden,Hepatocyte,2982
LINC00938,-0.0009415449219307666,0.959011526212823,1.0,14.115507,False,lineage_leiden,Hepatocyte,2982
LINC00939,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00940,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00941,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00943,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00944,0.03009573624693769,0.10035359262153565,0.9851615302187684,12.760819,False,lineage_leiden,Hepatocyte,2982
LINC00951,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00954,0.044665674640532164,0.014716392519243435,0.5012728209992893,14.606843,False,lineage_leiden,Hepatocyte,2982
LINC00957,0.0003142446346759434,0.986314573225121,1.0,13.995949,False,lineage_leiden,Hepatocyte,2982
LINC00958,0.006621454491262192,0.7177745045715628,1.0,2.0863547,False,lineage_leiden,Hepatocyte,2982
LINC00960,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00964,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00968,-0.017522455657581752,0.33880296334542515,1.0,13.132143,False,lineage_leiden,Hepatocyte,2982
LINC00970,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00971,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00987,0.056617481404687045,0.0019818771273326834,0.1315661508375466,15.305567,False,lineage_leiden,Hepatocyte,2982
LINC00989,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00992,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC00996,0.04185050894881929,0.022289221887329087,0.5893652117352127,14.0289955,False,lineage_leiden,Hepatocyte,2982
LINC01001,-0.05140740696943742,0.004986269176960916,0.2652510132824988,1.1247654,False,lineage_leiden,Hepatocyte,2982
LINC01003,0.03444761347589327,0.059989037661812065,0.9152978330342524,15.450163,False,lineage_leiden,Hepatocyte,2982
LINC01004,0.020799090745922125,0.25619228148269985,1.0,13.971884,False,lineage_leiden,Hepatocyte,2982
LINC01010,0.01194680516271157,0.5143126660402366,1.0,12.978186,False,lineage_leiden,Hepatocyte,2982
LINC01011,0.012788047785485417,0.48513871437960404,1.0,13.12539,False,lineage_leiden,Hepatocyte,2982
LINC01013,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01018,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01023,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01030,-0.016244676298718227,0.3752022774037606,1.0,13.200581,False,lineage_leiden,Hepatocyte,2982
LINC01031,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01036,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01048,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01050,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01054,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01058,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01063,-0.002130669883548796,0.9074129512406006,1.0,14.164242,False,lineage_leiden,Hepatocyte,2982
LINC01068,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01072,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01085,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01087,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01088,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01090,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01091,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01093,0.026582142141907093,0.14671380705780931,1.0,14.166436,False,lineage_leiden,Hepatocyte,2982
LINC01094,-0.007632076406621219,0.6769699802411806,1.0,14.105576,False,lineage_leiden,Hepatocyte,2982
LINC01095,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01099,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01102,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01104,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01106,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01111,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01114,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01115,0.007153034091522819,0.6962024112718433,1.0,13.158418,False,lineage_leiden,Hepatocyte,2982
LINC01116,-0.011526940697719156,0.5292072507226075,1.0,15.344886,False,lineage_leiden,Hepatocyte,2982
LINC01117,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01118,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01119,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01122,0.023372333875758967,0.20197376728037175,1.0,13.163369,False,lineage_leiden,Hepatocyte,2982
LINC01123,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01124,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01132,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01133,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01134,0.02881914086000502,0.11562304914591558,1.0,12.578478,False,lineage_leiden,Hepatocyte,2982
LINC01135,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01138,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01140,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01149,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01150,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01151,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01152,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01160,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LINC01166,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LIPE-AS1,0.02179085339407076,0.23420736391385993,1.0,14.188681,False,lineage_leiden,Hepatocyte,2982
LL22NC03-63E9.3,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LMCD1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LMLN-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LOH12CR2,-0.004731025441280016,0.7962189822443912,1.0,2.7932057,False,lineage_leiden,Hepatocyte,2982
LOXL1-AS1,-0.03136923327739493,0.08676688100637457,0.9851615302187684,14.142574,False,lineage_leiden,Hepatocyte,2982
LPP-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LPP-AS2,-0.01090840944688943,0.5515420249185439,1.0,14.124092,False,lineage_leiden,Hepatocyte,2982
LRP4-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
LUCAT1,-0.05108497718161828,0.0052661667675801644,0.2652510132824988,1.0965286,False,lineage_leiden,Hepatocyte,2982
LY86-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MAFG-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MALAT1,0.013130372422567966,0.47352861132149265,1.0,0.13322306,False,lineage_leiden,Hepatocyte,2982
MAMDC2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MAP3K14-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MAPKAPK5-AS1,0.08647909969714944,2.25288739253373e-06,0.0003240403032927682,16.15609,False,lineage_leiden,Hepatocyte,2982
MAST4-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MATN1-AS1,0.017362408692942238,0.3432338326837585,1.0,14.544785,False,lineage_leiden,Hepatocyte,2982
MBNL1-AS1,0.005640364633424511,0.7581731834720901,1.0,13.241592,False,lineage_leiden,Hepatocyte,2982
MCCC1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MCF2L-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MCM3AP-AS1,0.014074464140932686,0.44231502349744023,1.0,13.253683,False,lineage_leiden,Hepatocyte,2982
MDC1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MDS2,-0.016095740170242744,0.37959670626986286,1.0,13.090007,False,lineage_leiden,Hepatocyte,2982
MED4-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MEF2C-AS1,0.010575254085187617,0.5637609693989005,1.0,14.016302,False,lineage_leiden,Hepatocyte,2982
MEG3,0.031963431154021144,0.08095645080950303,0.9851615302187684,13.551456,False,lineage_leiden,Hepatocyte,2982
MEG8,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MEG9,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MEIS1-AS2,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIAT,0.09995274677582901,4.5104763743044664e-08,1.2975137036749182e-05,17.086555,False,lineage_leiden,Hepatocyte,2982
MID1IP1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIMT1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR155HG,0.04073171659227947,0.02613125909071582,0.6632728410378752,14.890881,False,lineage_leiden,Hepatocyte,2982
MIR181A1HG,0.015861697682638422,0.3865658376151235,1.0,13.233655,False,lineage_leiden,Hepatocyte,2982
MIR181A2HG,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR202HG,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR210HG,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR22HG,-0.018266934372900844,0.31867710023222745,1.0,2.1531003,False,lineage_leiden,Hepatocyte,2982
MIR4458HG,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR4500HG,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR497HG,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MIR503HG,0.003779352738775102,0.8365597513245425,1.0,13.373501,False,lineage_leiden,Hepatocyte,2982
MIS18A-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MKNK1-AS1,-0.006840423614980889,0.7088600606637375,1.0,12.93127,False,lineage_leiden,Hepatocyte,2982
MNX1-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MNX1-AS2,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MORC2-AS1,-0.02054254743472488,0.2621052529936688,1.0,13.261048,False,lineage_leiden,Hepatocyte,2982
MORF4L2-AS1,0.003088232746323964,0.8661341250796681,1.0,13.169789,False,lineage_leiden,Hepatocyte,2982
MPRIP-AS1,-0.002627658838103079,0.8859502191169759,1.0,13.16408,False,lineage_leiden,Hepatocyte,2982
MRPL23-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MTUS2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MYCBP2-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
MYLK-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
NAALADL2-AS2,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
NALCN-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
NAPA-AS1,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
NAV2-AS2,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
NAV2-AS3,,1.0,1.0,0.0,False,lineage_leiden,Hepatocyte,2982
